Abbie,71
Abby,6
Abigail,12
Ada,652
Adah,24
Adaline,23
Adda,14
Addie,274
Adela,9
Adelaide,65
Adele,41
Adelia,18
Adeline,54
Adella,26
Adelle,5
Adina,5
Adline,8
Adrienne,5
Agatha,16
Agnes,473
Aileen,6
Aimee,13
Alba,6
Alberta,76
Albertina,7
Albertine,5
Albina,7
Alda,6
Alice,1414
Alida,17
Aline,11
Alla,6
Allie,105
Alma,277
Almeda,21
Almira,8
Alpha,26
Alta,91
Altha,10
Althea,9
Alva,17
Alvena,8
Alverta,6
Alvina,28
Alyce,7
Alys,5
Amalia,9
Amanda,241
Amber,9
Amelia,221
America,16
Amie,7
Amy,167
Ana,5
Anastasia,10
Angela,7
Angelina,9
Angeline,25
Angie,36
Anita,16
Ann,131
Anna,2604
Annabel,13
Annabelle,9
Anne,136
Anner,9
Annetta,18
Annette,28
Annie,1258
Annis,7
Antoinette,19
Antonia,18
Ara,6
Araminta,5
Ardelia,6
Ardella,6
Arie,9
Arizona,8
Arminta,16
Arrie,6
Arthur,5
Artie,29
Arvilla,6
Augusta,151
Augustine,6
Aurelia,21
Aurora,6
Ava,13
Avis,14
Bama,6
Barbara,127
Beatrice,87
Becky,8
Bell,31
Bella,13
Belle,238
Bena,6
Bennie,8
Bernadette,8
Bernice,59
Berta,24
Bertha,1320
Bertie,77
Beryl,11
Bess,46
Besse,10
Bessie,796
Betsy,14
Bettie,113
Betty,117
Beulah,131
Bird,10
Birdie,85
Birtha,5
Birtie,10
Blanch,29
Blanche,427
Bonnie,14
Bridget,35
Bulah,5
Byrd,6
Caddie,5
Calla,6
Callie,131
Camilla,6
Camille,8
Carey,6
Carlotta,6
Carol,7
Carolina,13
Caroline,306
Carolyn,80
Carra,7
Carrie,949
Cassie,33
Catharine,28
Catherine,688
Cathrine,13
Cecelia,47
Cecil,14
Cecile,17
Cecilia,44
Celestia,6
Celestine,12
Celia,90
Celie,5
Celina,12
Charity,29
Charles,11
Charlotta,5
Charlotte,237
Cherry,6
Chloe,20
Christena,13
Christina,65
Christine,89
Cinda,6
Clair,5
Claire,21
Clara,1226
Clare,15
Clarence,7
Clarice,9
Clarinda,7
Clarissa,10
Classie,6
Claude,10
Claudia,48
Claudie,12
Claudine,6
Clementine,19
Clemie,6
Clemmie,12
Cleo,17
Clifford,6
Clyda,6
Clyde,13
Concepcion,5
Connie,12
Constance,15
Cora,1045
Corda,9
Cordelia,58
Cordella,5
Cordia,8
Cordie,14
Corine,8
Corinne,33
Cornelia,94
Corrie,9
Corrine,5
Creola,6
Cynthia,61
Daisey,11
Daisie,12
Daisy,564
Debbie,6
Deborah,12
Dee,6
