Aaron,104
Abe,56
Abel,15
Abner,21
Abraham,100
Abram,18
Abron,5
Ace,8
Acie,10
Acy,6
Adam,111
Addie,10
Addison,11
Adelard,6
Adelbert,7
Admiral,18
Adolf,8
Adolph,117
Adolphus,19
Adrian,27
Agnes,8
Agustus,5
Al,37
Alan,27
Albert,1741
Alberta,6
Alberto,12
Albertus,5
Albin,17
Albino,5
Alcide,6
Alden,13
Alec,15
Alejandro,6
Alex,192
Alexander,260
Alf,8
Alfons,5
Alfonso,35
Alfonzo,9
Alford,22
Alfred,640
Alfredo,11
Algie,6
Algot,5
Alice,8
Allan,64
Allen,223
Allie,27
Allison,9
Alma,13
Almon,8
Alois,9
Alonza,6
Alonzo,116
Aloys,5
Aloysius,37
Alpha,6
Alphonse,27
Alphonso,35
Alphonsus,5
Alto,5
Alton,43
Alva,73
Alvah,10
Alvie,16
Alvin,223
Alvis,9
Ambrose,47
Ammon,12
Amos,125
Ananias,7
Anderson,56
Andres,5
Andrew,718
Andy,54
Angel,6
Angelo,27
Angus,14
Anna,25
Anne,5
Annie,19
Ansel,5
Anson,6
Anthony,406
Antoine,14
Anton,58
Antone,12
Antonio,74
Antony,6
Arch,18
Archibald,14
Archie,216
Arley,8
Arlie,16
Arlington,7
Arlo,9
Armand,16
Arnett,5
Arnold,122
Aron,16
Arron,7
Art,18
Arther,30
Arthur,1853
Artie,17
Artis,9
Arturo,8
Arvel,8
Arvid,9
Arvin,6
Asa,30
Asberry,6
Asbury,5
Ashley,5
Ashton,6
Aubrey,62
Audie,6
August,148
Augusta,6
Augustin,5
Augustine,12
Augustus,45
Austin,66
Auther,11
Author,7
Authur,7
Avery,12
Axel,11
Azel,6
Babe,6
Bailey,19
Baker,5
Ballard,5
Barnett,5
Barney,83
Barnie,9
Barry,10
Bart,9
Bartholomew,5
Bartley,10
Barton,10
Basil,37
Baxter,10
Bayard,7
Beatrice,12
Bee,10
Belford,7
Belton,5
Ben,355
Benedict,11
Benito,10
Benjaman,7
Benjamin,450
Benjamine,5
Benjiman,23
Bennett,16
Bennie,153
Benny,31
Benton,13
Bernard,308
Bernhard,5
Bernice,10
Bernie,19
Berry,22
Bert,153
Bertha,22
Bertram,20
Bertrand,7
Bessie,11
Bethel,5
Beulah,7
Beverly,8
Bill,196
Billie,24
Billy,36
Bishop,18
Blaine,5
Blair,10
Blake,5
Bluford,5
Bob,98
Bobbie,6
Bobby,7
Bonifacio,6
Bonnie,19
Booker,46
Boss,6
Boy,5
Boyce,18
Boyd,62
