Aarne,5
Aaron,668
Abb,5
Abbie,11
Abbott,22
Abe,207
Abel,79
Abelardo,18
Abelino,7
Abie,16
Able,12
Abner,71
Abraham,656
Abram,53
Abran,5
Abron,6
Abundio,10
Ac,8
Ace,27
Acey,7
Achille,9
Achilles,8
Acie,27
Acil,7
Acy,19
Ad,5
Ada,6
Adalbert,7
Adalberto,7
Adam,579
Adams,5
Adan,25
Addie,18
Addis,11
Addison,59
Adel,6
Adelaido,5
Adelard,20
Adelbert,53
Adelino,8
Adell,34
Aden,12
Adin,7
Adlai,5
Adolf,46
Adolfo,45
Adolph,522
Adolphe,15
Adolpho,5
Adolphus,72
Adonis,8
Adrain,28
Adrian,284
Adrien,35
Adrin,11
Adron,28
Afton,21
Agapito,21
Aggie,9
Agnes,13
Agostino,8
Agustin,48
Agustus,7
Aiken,5
Aime,15
Akio,6
Akira,20
Al,150
Alan,433
Alanson,6
Alba,8
Alban,10
Alben,9
Albert,9997
Alberta,8
Albertis,6
Alberto,123
Albertus,15
Albin,134
Albino,25
Albion,16
Alcide,20
Alcus,6
Alden,180
Aldin,5
Aldine,5
Aldis,8
Aldo,101
Aldon,27
Aldor,7
Aldrich,5
Aldridge,5
Aldus,8
Alec,67
Aleck,27
Alejandro,67
Alejo,7
Alen,5
Alex,1069
Alexander,1474
Alexandre,5
Alexis,19
Alf,26
Alfard,5
Alferd,26
Alfio,11
Alfonce,5
Alfons,22
Alfonse,44
Alfonso,284
Alfonza,15
Alfonzo,31
Alford,83
Alfred,5006
Alfredo,110
Alger,18
Algernon,8
Algie,28
Algird,9
Algot,5
Alice,28
Alison,7
Allan,535
Allard,6
Allen,1866
Alley,5
Allie,76
Allin,6
Allison,57
Allon,6
Allyn,24
Alma,39
Almer,21
Almon,51
Almond,13
Almus,10
Alois,71
Alonso,9
Alonza,44
Alonzo,308
Aloys,9
Aloysious,8
Aloysius,194
Aloysuis,9
Alpha,23
Alpheus,15
Alphie,5
Alphonse,329
Alphonso,87
Alphonsus,20
Alphonzo,10
Alphus,8
Alroy,6
Alson,11
Alston,15
Alter,6
Alto,16
Alton,683
Altus,6
Alva,278
Alvah,45
Alvan,27
Alvar,6
Alvaro,13
Alve,7
Alven,11
Alver,5
Alves,5
Alvey,5
Alvia,13
Alvie,99
Alvin,2523
Alvino,10
Alvis,98
Alvoid,7
Alvord,5
Alvy,15
Alwin,23
Alwyn,17
Amadeo,13
Amado,21
Amador,17
Amarante,5
Ambros,5
Ambrose,209
Ambrosio,12
Amedeo,17
Amedio,6
Amel,9
Amelio,7
Americo,83
Americus,12
Amerigo,18
Ames,8
Amiel,5
Amil,21
Ammie,5
Ammon,13
Amon,23
Amos,493
Amous,7
Anacleto,5
Anastacio,24
Anatol,5
Anatole,6
Ancel,17
Ancil,35
Ander,6
Anders,10
Anderson,180
Andre,38
Andrea,9
Andreas,7
Andres,99
Andrew,4026
Andrus,5
Andy,314
Ange,5
Angel,85
Angela,9
Angelo,922
Angus,61
Anibal,8
Aniceto,7
Aniello,13
Anita,7
Ann,15
Anna,33
Anne,9
Annie,38
Ansel,36
Anselmo,21
Anson,21
Anthany,6
Anthoney,12
Anthony,4944
Antoine,25
Anton,260
Antone,122
Antoni,8
Antonino,11
Antonio,706
Antony,20
Apolinar,13
Apolonio,22
Aquilla,7
Ara,8
Aram,8
Arba,7
Arbie,19
Arby,5
Arcadio,6
Arch,48
Archer,26
Archibald,60
Archie,1037
Ardel,5
Ardell,57
Arden,112
Ardie,8
Ardis,13
Ardon,6
Arel,6
Argel,11
Argil,6
Argle,5
Argonne,5
Argus,10
Arguster,5
Argyl,5
Arie,18
Ariel,10
Aris,5
Aristide,6
Aristides,5
Arlan,20
Arland,38
Arlee,8
Arleigh,13
Arlen,22
Arlene,5
Arles,6
Arless,9
Arley,44
Arlice,6
Arlie,157
Arlin,39
Arling,6
Arlington,35
Arlis,30
Arlo,82
Arlon,30
Arlos,5
Arlow,12
Arlyn,20
Armand,325
Armando,162
Armas,5
Armel,5
Armen,9
Armin,37
Armistead,7
Armon,15
Armond,59
Armondo,13
Armour,11
Armstead,10
Armstrong,5
Arne,50
Arnel,15
Arnet,10
Arnett,21
Arnie,14
Arno,42
Arnold,1911
Arnoldo,6
Arnulfo,17
Arold,5
Aron,83
Arpad,5
Arrie,8
Arron,9
Arsen,6
Arsene,10
Arsenio,9
Art,27
Artemio,5
Arther,113
Arthor,19
Arthur,10236
Artice,8
Artie,50
Artis,57
Artist,6
Arturo,111
Arval,6
Arvel,65
Arvell,10
Arvid,91
Arvie,10
Arvil,74
Arville,18
Arvin,57
Arvis,9
Arvo,18
Arvol,6
Arwood,5
Asa,105
Asberry,9
Asbury,18
Ascencion,8
Ashby,20
Asher,16
Ashley,43
Ashton,29
Aster,5
Aston,5
Astor,10
Athel,12
Atherton,6
Athol,7
Atilano,6
Atlas,15
Atlee,7
Atley,5
Attilio,46
Atwell,7
Atwood,16
Aubert,5
Aubery,10
Aubie,7
Aubra,10
Aubrey,478
Aubry,34
Auburn,20
Audie,37
Audley,19
Audon,5
Audra,10
Audrey,67
Audry,15
Audy,12
Augie,6
August,610
Augusta,29
Auguste,6
Augustin,28
