Aaron,514
Abbey,5
Abbie,6
Abdul,6
Abe,54
Abel,101
Abelardo,33
Abelino,10
Abie,9
Abner,34
Abraham,219
Abram,23
Abran,16
Abron,5
Abundio,5
Ace,21
Acey,7
Achilles,5
Acie,23
Acy,5
Ad,6
Adalberto,7
Adam,227
Adan,38
Addie,13
Addis,5
Addison,33
Adelaido,5
Adelard,7
Adelbert,24
Adell,18
Adelmo,6
Aden,14
Adin,6
Admiral,9
Adolf,21
Adolfo,68
Adolph,176
Adolphus,50
Adrain,21
Adrian,237
Adrien,11
Adrion,7
Adron,12
Afton,10
Agapito,15
Agnes,10
Agustin,52
Al,166
Alan,2377
Alanson,6
Alban,7
Albaro,6
Albert,5572
Alberta,10
Alberto,139
Albertus,7
Albie,5
Albin,42
Albino,16
Albion,6
Alcee,5
Alcide,19
Alden,116
Aldo,20
Aldon,13
Aldrich,7
Alec,32
Alejandro,85
Alejo,10
Alen,9
Alex,620
Alexander,760
Alexis,7
Alferd,19
Alfons,5
Alfonsa,6
Alfonse,9
Alfonso,272
Alfonza,26
Alfonzo,33
Alford,69
Alfred,3062
Alfredo,169
Algene,7
Alger,8
Algernon,5
Algie,22
Ali,8
Alice,34
Alicia,6
Allan,1608
Allard,11
Allen,3029
Allie,37
Allison,34
Allyn,46
Alma,9
Almer,12
Almon,17
Almond,6
Alois,33
Alonza,31
Alonzo,256
Aloysius,50
Alpha,17
Alpheus,7
Alphonsa,9
Alphonse,101
Alphonso,141
Alphonsus,6
Alphonza,7
Alphonzo,14
Alphus,5
Alson,6
Alston,11
Alto,11
Alton,692
Alva,137
Alvah,17
Alvan,10
Alvaro,18
Alven,8
Alvester,13
Alvey,5
Alvia,6
Alvie,50
Alvin,1910
Alvino,19
Alvis,76
Alvoid,6
Alvy,6
Alwin,10
Alwyn,11
Alyn,7
Amadeo,11
Amado,23
Amador,21
Amando,11
Ambrose,64
Ambrosio,10
Amedeo,7
Amel,7
Americo,12
Amerigo,5
Ames,11
Ammon,11
Amon,12
Amos,278
Amparo,5
Anacleto,7
Ananias,6
Anastacio,30
Anastasio,6
Ancel,13
Ancil,16
Ander,9
Anderson,100
Andre,116
Andrea,7
Andreas,6
Andres,82
Andrew,2430
Andrus,7
Andy,257
Angel,90
Angelo,395
Angus,41
Anibal,6
Aniceto,6
Aniello,6
Anita,20
Ann,23
Anna,25
Anne,14
Annette,9
Annie,33
Ansel,22
Anselmo,9
Ansley,6
Anson,22
Anthoney,10
Anthony,4769
Antimo,6
Antoine,20
Anton,106
Antone,41
Antonino,6
Antonio,459
Antony,16
Apolinar,5
Apolonio,15
Aram,7
Arbie,12
Arcadio,7
Arch,17
Archer,10
Archibald,23
Archie,601
Ardean,5
Ardell,36
Arden,104
Ardie,11
Ardis,8
Ardith,9
Argil,6
Arie,10
Aris,7
Aristeo,6
Arlan,66
Arland,31
Arlee,9
Arleigh,6
Arlen,113
Arlene,15
Arley,37
Arlie,89
Arlin,70
Arlington,19
Arlis,42
Arliss,7
Arlo,49
Arlon,23
Arlus,5
Arlyn,47
Armand,145
Armando,193
Armin,10
Armon,14
Armond,28
Arne,26
Arnel,7
Arnell,9
Arnett,18
Arnie,24
Arno,18
Arnold,1580
Arnoldo,28
Arnulfo,35
Aron,36
Arron,14
Arsenio,9
Art,86
Artemio,6
Artemus,7
Arther,95
Arthor,9
Arthur,6511
Artie,61
Artis,70
Arturo,163
Arval,5
Arvel,39
Arvid,59
Arvie,10
Arvil,48
Arville,8
Arvin,59
Arvis,14
Asa,53
Asbury,7
Asencion,6
Ashby,12
Asher,13
Ashley,49
Ashton,18
Astor,8
Atanacio,6
Atlas,6
Atlee,9
Attilio,9
Aubery,12
Aubrey,354
Aubry,30
Auburn,12
Audie,14
Audley,5
Audrey,34
Audry,11
Augie,8
August,257
Augusta,13
Augustin,25
Augustine,95
Augustino,5
Augusto,7
Augustus,93
Aureliano,5
Aurelio,56
Aurthur,9
Austin,245
Auston,9
Auther,49
Author,46
Authur,35
Autie,5
Autrey,6
Autry,44
Avery,85
Avis,10
Avon,18
Axel,5
Azel,5
Azell,9
Bailey,31
Baker,10
Baldemar,25
Baldomero,9
Ballard,22
Baltazar,9
Banks,8
Barbara,140
Barclay,7
Barnard,9
Barnell,5
Barnet,5
Barnett,24
Barney,194
Barnie,5
Baron,14
Barre,5
Barrett,37
Barrie,46
Barron,15
Barry,1836
Bart,75
Barth,5
Bartholomew,36
Bartlett,8
Bartley,19
Bartolo,8
Barton,115
Barty,5
Bascom,14
Basil,140
Basilio,11
Baxter,18
Bayard,12
Bearl,5
Beatrice,10
Beau,7
Beauford,23
Bedford,20
Beecher,16
Belton,14
Ben,814
Benancio,7
Benard,15
Benedetto,7
Benedict,63
Benford,7
Benigno,7
Benito,91
Benjaman,10
Benjamen,15
Benjamin,1446
Benjamine,14
Benjiman,26
Bennett,99
Bennie,845
Benny,814
Benson,23
Bentley,14
Benton,58
Berkeley,7
Berkley,22
Berl,15
Berle,8
Berlie,5
Berlin,24
Berman,8
Bernabe,10
Bernal,7
Bernard,2468
Bernardino,13
Bernardo,29
Bernell,17
Bernerd,7
Bernhard,20
Bernhardt,5
Bernice,49
Bernie,116
Bernis,8
Berry,58
Bert,384
Bertha,11
Bertie,13
Bertil,8
Bertis,5
Berton,29
Bertram,83
Bertran,6
Bertrand,58
Berwyn,11
Beryl,32
Bessie,6
Bethel,20
Bette,5
Betty,114
Bettye,8
Beuford,5
Beverley,9
Beverly,94
Biagio,8
Bill,3267
Billey,13
Billie,480
Billy,7597
Bing,11
Binnie,5
Birger,5
Birney,6
Bishop,12
Blain,10
Blaine,135
Blair,48
Blaise,14
Blake,33
Blanchard,5
Blanton,5
Blas,26
Blayne,5
Bo,5
Bob,2082
Bobbie,444
Bobby,6883
Bobbye,6
Bobie,11
Boby,11
Bond,5
Bonifacio,21
Bonner,5
Bonnie,66
Booker,156
Bookert,6
Boone,7
Borden,8
Boris,11
Bose,6
Boston,9
Bowen,6
Bowman,7
Boyce,102
Boyd,374
Boykin,7
Brad,31
Bradford,126
Bradley,227
Brady,51
Brandon,10
Brandt,8
Branson,5
Brant,10
Brantley,13
Braulio,9
Braxton,19
Brenda,19
Brendan,32
Brent,288
Brenton,23
Bret,10
Brett,15
Brewster,5
Brian,1008
Brice,32
Brigido,5
Briscoe,6
Britt,6
Britton,9
Broadus,12
Brock,9
Brodie,7
Bronson,8
Brook,5
Brooke,10
Brooks,61
Brown,28
Brownie,14
Bruce,3789
Bruno,68
Bryan,200
Bryant,105
Bryce,68
Bryon,23
Bryson,8
Buck,47
Buckley,7
Bucky,8
Bud,96
Budd,14
Buddie,21
Buddy,448
Buel,17
Buell,12
Bufford,11
Buford,186
Bunny,8
Burch,6
Burdell,9
Burdett,5
Burdette,18
Buren,11
Burgess,12
Burke,13
Burl,113
Burleigh,6
Burley,41
Burlie,5
Burlin,6
Burlon,5
Burnell,49
Burnes,5
Burnett,25
Burney,7
Burnham,5
Burnice,20
Burnie,14
Burnis,16
Burns,6
Burr,6
Burrel,6
Burrell,15
Burt,74
Burtis,8
Burton,345
Burwell,6
Buryl,5
Buster,95
Butch,27
Butler,13
Buzz,6
Buzzy,5
Byard,6
Byrd,5
Byrl,10
Byron,548
Caesar,18
Cal,21
Caldwell,7
Caleb,30
Callie,7
Calton,6
Calvert,27
Calvin,1472
Cam,5
Cameron,33
Camille,16
Camillo,12
Camilo,13
Campbell,6
Candelario,25
Candido,17
Cardell,22
Carel,5
Carey,96
Carl,6752
Carle,5
Carlee,8
Carlen,5
Carles,5
Carless,5
Carleton,61
Carley,14
Carlie,22
Carlin,17
Carlis,18
Carlisle,10
Carlo,59
Carlon,12
Carlos,658
Carlous,5
Carlton,492
Carlyle,39
Carlyn,5
Carman,20
Carmel,13
Carmello,5
Carmelo,19
Carmen,220
Carmine,105
Carmon,17
Carnell,21
Carney,7
Carol,253
Carold,6
Carole,23
Caroline,8
Caroll,23
Carolyn,46
Carr,11
Carrel,9
Carrell,15
Carrie,12
Carrington,5
Carrol,170
Carroll,755
Carry,5
Carsie,5
Carson,106
Carter,88
Carthel,8
Carvel,11
Carver,16
Carville,5
Carvin,5
Cary,134
Caryl,7
Casey,24
Casimir,36
Casimiro,8
Casper,30
Cass,6
Cassell,6
Cassie,6
Cassius,8
Casto,6
Catarino,15
Catherine,17
Cayetano,9
Ceasar,14
Cecil,1589
Cecilio,15
Cedric,45
Celester,6
Celestino,18
Celso,14
Cephas,11
Cephus,18
Cesar,13
Cesare,6
Cesario,8
Chad,23
Chalmer,23
Chalmers,13
Champ,10
Chancey,9
Chandler,11
Chang,5
Channing,5
Chapman,5
Charle,10
Charlene,6
Charles,31685
Charleston,7
Charley,201
Charlie,1762
Charlotte,15
Charls,18
Charlton,12
Chas,8
Chase,9
Chauncey,30
Cherry,5
Chesley,32
Chester,1353
Chet,10
Chilton,7
Chris,317
Christ,21
Christian,99
Christie,7
Christine,10
Christopher,499
Christos,7
Christy,15
Chuck,123
Cicero,19
Cipriano,17
Cirilo,7
Ciro,17
Claiborne,13
Clair,175
Claire,33
Clance,5
Clancy,9
Clara,11
Clarance,64
Clare,28
Clarence,3486
Clarion,5
Claris,5
Clark,427
Clarke,35
Clarkson,5
Clarnce,18
Claud,113
Claude,1194
Claudell,19
Claudia,5
Claudie,51
Claudio,17
Claudis,6
Claudius,14
Claudy,6
Clay,128
Clayborn,7
